date,campaign_id,campaign_name,campaign_type,impressions,clicks,cost,conversions,conversion_value,ctr,avg_cpc,cost_per_conversion,roas
2026-01-18,C002,Generic - Electronics,SEARCH,5824,233,235.82,4,368.27,4.0,1.01,58.95,1.56
2026-01-18,C003,Generic - Home & Garden,SEARCH,3529,113,93.62,2,340.15,3.23,0.83,46.81,3.63
2026-01-18,C004,Shopping - All Products,SHOPPING,6911,154,48.9,4,806.97,2.24,0.32,12.22,16.5
2026-01-18,C005,Display - Retargeting,DISPLAY,22803,133,28.14,1,203.52,0.59,0.21,28.14,7.23
2026-01-18,C006,YouTube - Brand Awareness,VIDEO,13749,168,29.18,0,0.0,1.22,0.17,29.18,0.0
2026-01-19,C001,Brand - Olist,SEARCH,3653,124,93.01,2,284.57,3.41,0.75,46.51,3.06
2026-01-19,C002,Generic - Electronics,SEARCH,3984,115,133.19,4,437.55,2.89,1.16,33.3,3.29
2026-01-19,C003,Generic - Home & Garden,SEARCH,4249,150,176.94,4,898.55,3.54,1.18,44.23,5.08
2026-01-19,C004,Shopping - All Products,SHOPPING,5075,81,43.13,1,206.6,1.61,0.53,43.13,4.79
2026-01-19,C005,Display - Retargeting,DISPLAY,13797,72,24.16,0,0.0,0.53,0.34,24.16,0.0
2026-01-19,C006,YouTube - Brand Awareness,VIDEO,9339,92,10.51,0,0.0,0.99,0.11,10.51,0.0
2026-01-20,C001,Brand - Olist,SEARCH,4888,190,138.07,6,850.09,3.9,0.73,23.01,6.16
2026-01-20,C002,Generic - Electronics,SEARCH,3005,119,94.75,4,933.45,3.98,0.8,23.69,9.85
2026-01-20,C003,Generic - Home & Garden,SEARCH,3613,119,111.85,2,361.74,3.3,0.94,55.92,3.23
2026-01-20,C004,Shopping - All Products,SHOPPING,8138,147,88.39,2,416.43,1.81,0.6,44.2,4.71
2026-01-20,C005,Display - Retargeting,DISPLAY,13492,73,22.96,0,0.0,0.55,0.31,22.96,0.0
2026-01-20,C006,YouTube - Brand Awareness,VIDEO,10981,114,13.07,0,0.0,1.04,0.11,13.07,0.0
2026-01-21,C001,Brand - Olist,SEARCH,4807,170,129.42,4,635.18,3.55,0.76,32.35,4.91
2026-01-21,C002,Generic - Electronics,SEARCH,5065,209,199.45,4,997.61,4.13,0.95,49.86,5.0
2026-01-21,C003,Generic - Home & Garden,SEARCH,5818,234,196.91,7,790.97,4.03,0.84,28.13,4.02
2026-01-21,C004,Shopping - All Products,SHOPPING,8909,206,75.51,5,632.22,2.32,0.37,15.1,8.37
2026-01-21,C005,Display - Retargeting,DISPLAY,21486,115,26.6,1,227.73,0.54,0.23,26.6,8.56
2026-01-21,C006,YouTube - Brand Awareness,VIDEO,17369,239,25.6,0,0.0,1.38,0.11,25.6,0.0
2026-01-22,C001,Brand - Olist,SEARCH,6169,213,144.82,5,1161.23,3.45,0.68,28.96,8.02
2026-01-22,C002,Generic - Electronics,SEARCH,4777,186,136.86,5,1045.43,3.91,0.74,27.37,7.64
2026-01-22,C003,Generic - Home & Garden,SEARCH,3768,131,148.18,2,263.26,3.49,1.13,74.09,1.78
2026-01-22,C004,Shopping - All Products,SHOPPING,7727,134,73.02,2,385.52,1.74,0.54,36.51,5.28
2026-01-22,C005,Display - Retargeting,DISPLAY,19785,108,37.07,1,119.16,0.55,0.34,37.07,3.21
2026-01-22,C006,YouTube - Brand Awareness,VIDEO,14230,138,16.46,0,0.0,0.98,0.12,16.46,0.0
2026-01-23,C001,Brand - Olist,SEARCH,5725,238,142.25,5,671.86,4.16,0.6,28.45,4.72
2026-01-23,C002,Generic - Electronics,SEARCH,4479,167,152.11,3,251.29,3.74,0.91,50.7,1.65
2026-01-23,C003,Generic - Home & Garden,SEARCH,4156,122,129.61,4,582.25,2.95,1.06,32.4,4.49
2026-01-23,C004,Shopping - All Products,SHOPPING,5952,133,66.18,4,350.78,2.25,0.5,16.55,5.3
2026-01-23,C005,Display - Retargeting,DISPLAY,16421,90,26.92,0,0.0,0.55,0.3,26.92,0.0
2026-01-23,C006,YouTube - Brand Awareness,VIDEO,13323,140,22.29,0,0.0,1.05,0.16,22.29,0.0
2026-01-24,C001,Brand - Olist,SEARCH,5217,177,163.97,3,313.26,3.4,0.93,54.66,1.91
2026-01-24,C002,Generic - Electronics,SEARCH,6238,233,199.36,8,1691.32,3.74,0.86,24.92,8.48
2026-01-24,C003,Generic - Home & Garden,SEARCH,6259,212,163.15,5,905.41,3.4,0.77,32.63,5.55
2026-01-24,C004,Shopping - All Products,SHOPPING,7615,131,60.64,3,491.6,1.72,0.46,20.21,8.11
2026-01-24,C005,Display - Retargeting,DISPLAY,15982,77,24.07,0,0.0,0.48,0.31,24.07,0.0
2026-01-24,C006,YouTube - Brand Awareness,VIDEO,12671,170,19.35,0,0.0,1.34,0.11,19.35,0.0
2026-01-25,C001,Brand - Olist,SEARCH,5008,175,157.34,6,897.75,3.5,0.9,26.22,5.71
2026-01-25,C002,Generic - Electronics,SEARCH,5395,194,164.09,7,789.54,3.61,0.85,23.44,4.81
2026-01-25,C003,Generic - Home & Garden,SEARCH,6217,178,138.57,5,511.54,2.87,0.78,27.71,3.69
2026-01-25,C004,Shopping - All Products,SHOPPING,9835,222,115.53,7,1548.59,2.26,0.52,16.5,13.4
2026-01-25,C005,Display - Retargeting,DISPLAY,19991,108,29.61,0,0.0,0.54,0.27,29.61,0.0
2026-01-25,C006,YouTube - Brand Awareness,VIDEO,11203,126,22.44,0,0.0,1.13,0.18,22.44,0.0
2026-01-26,C001,Brand - Olist,SEARCH,4255,130,131.13,3,580.87,3.06,1.01,43.71,4.43
2026-01-26,C002,Generic - Electronics,SEARCH,3544,101,110.09,1,92.71,2.87,1.09,110.09,0.84
2026-01-26,C003,Generic - Home & Garden,SEARCH,3404,103,108.74,3,328.66,3.05,1.06,36.25,3.02
2026-01-26,C004,Shopping - All Products,SHOPPING,6372,137,71.29,4,475.4,2.15,0.52,17.82,6.67
2026-01-26,C005,Display - Retargeting,DISPLAY,15939,91,17.17,0,0.0,0.58,0.19,17.17,0.0
2026-01-26,C006,YouTube - Brand Awareness,VIDEO,10271,107,16.39,0,0.0,1.05,0.15,16.39,0.0
2026-01-27,C001,Brand - Olist,SEARCH,4272,176,158.49,4,505.13,4.12,0.9,39.62,3.19
2026-01-27,C002,Generic - Electronics,SEARCH,3890,152,131.71,6,553.47,3.93,0.87,21.95,4.2
2026-01-27,C003,Generic - Home & Garden,SEARCH,2908,87,71.66,3,251.8,3.01,0.82,23.89,3.51
2026-01-27,C004,Shopping - All Products,SHOPPING,5692,99,60.24,3,735.89,1.75,0.61,20.08,12.22
2026-01-27,C005,Display - Retargeting,DISPLAY,15972,71,14.83,0,0.0,0.45,0.21,14.83,0.0
2026-01-27,C006,YouTube - Brand Awareness,VIDEO,8769,109,18.79,0,0.0,1.25,0.17,18.79,0.0
2026-01-28,C001,Brand - Olist,SEARCH,5100,150,160.39,2,293.06,2.95,1.07,80.19,1.83
2026-01-28,C002,Generic - Electronics,SEARCH,4962,149,165.58,5,970.35,3.01,1.11,33.12,5.86
2026-01-28,C003,Generic - Home & Garden,SEARCH,5294,162,117.66,3,416.18,3.07,0.73,39.22,3.54
2026-01-28,C004,Shopping - All Products,SHOPPING,9599,181,100.04,5,1229.83,1.89,0.55,20.01,12.29
2026-01-28,C005,Display - Retargeting,DISPLAY,16878,96,27.25,0,0.0,0.57,0.28,27.25,0.0
2026-01-28,C006,YouTube - Brand Awareness,VIDEO,12552,124,19.99,0,0.0,0.99,0.16,19.99,0.0
2026-01-29,C001,Brand - Olist,SEARCH,5981,231,135.43,4,916.57,3.88,0.59,33.86,6.77
2026-01-29,C002,Generic - Electronics,SEARCH,6009,193,147.59,7,1487.17,3.21,0.76,21.08,10.08
2026-01-29,C003,Generic - Home & Garden,SEARCH,5316,166,150.7,6,874.7,3.14,0.91,25.12,5.8
2026-01-29,C004,Shopping - All Products,SHOPPING,9601,182,104.58,3,553.9,1.91,0.57,34.86,5.3
2026-01-29,C005,Display - Retargeting,DISPLAY,14843,87,23.96,0,0.0,0.59,0.28,23.96,0.0
2026-01-29,C006,YouTube - Brand Awareness,VIDEO,15200,213,23.81,0,0.0,1.41,0.11,23.81,0.0
2026-01-30,C001,Brand - Olist,SEARCH,4892,159,132.89,5,1247.74,3.26,0.84,26.58,9.39
2026-01-30,C002,Generic - Electronics,SEARCH,5860,186,139.93,7,592.47,3.18,0.75,19.99,4.23
2026-01-30,C003,Generic - Home & Garden,SEARCH,4190,170,165.88,3,679.94,4.07,0.98,55.29,4.1
2026-01-30,C004,Shopping - All Products,SHOPPING,9890,178,79.65,5,1091.83,1.8,0.45,15.93,13.71
2026-01-30,C005,Display - Retargeting,DISPLAY,20220,117,27.15,1,171.69,0.58,0.23,27.15,6.32
2026-01-30,C006,YouTube - Brand Awareness,VIDEO,18191,181,35.04,0,0.0,1.0,0.19,35.04,0.0
2026-01-31,C001,Brand - Olist,SEARCH,5328,202,141.46,6,1329.85,3.8,0.7,23.58,9.4
2026-01-31,C002,Generic - Electronics,SEARCH,4470,140,106.54,3,241.84,3.15,0.76,35.51,2.27
2026-01-31,C003,Generic - Home & Garden,SEARCH,5845,220,147.73,7,1155.93,3.78,0.67,21.1,7.82
2026-01-31,C004,Shopping - All Products,SHOPPING,7434,172,67.4,2,418.1,2.32,0.39,33.7,6.2
2026-01-31,C005,Display - Retargeting,DISPLAY,21146,110,23.46,1,140.84,0.52,0.21,23.46,6.0
2026-01-31,C006,YouTube - Brand Awareness,VIDEO,17712,199,36.74,0,0.0,1.13,0.18,36.74,0.0
2026-02-01,C001,Brand - Olist,SEARCH,6443,205,136.89,7,1236.6,3.19,0.67,19.56,9.03
2026-02-01,C002,Generic - Electronics,SEARCH,4655,137,158.69,3,418.61,2.96,1.16,52.9,2.64
2026-02-01,C003,Generic - Home & Garden,SEARCH,4312,157,180.29,4,882.02,3.64,1.15,45.07,4.89
2026-02-01,C004,Shopping - All Products,SHOPPING,7630,137,85.59,2,496.5,1.8,0.62,42.8,5.8
2026-02-01,C005,Display - Retargeting,DISPLAY,15607,86,29.13,0,0.0,0.55,0.34,29.13,0.0
2026-02-01,C006,YouTube - Brand Awareness,VIDEO,11504,133,25.0,0,0.0,1.16,0.19,25.0,0.0
2026-02-02,C001,Brand - Olist,SEARCH,4196,167,130.0,5,655.45,4.0,0.78,26.0,5.04
2026-02-02,C002,Generic - Electronics,SEARCH,3508,115,111.03,4,710.94,3.31,0.97,27.76,6.4
2026-02-02,C003,Generic - Home & Garden,SEARCH,5008,143,114.24,3,679.62,2.86,0.8,38.08,5.95
2026-02-02,C004,Shopping - All Products,SHOPPING,4620,90,31.68,2,371.84,1.95,0.35,15.84,11.74
2026-02-02,C005,Display - Retargeting,DISPLAY,18272,85,28.92,0,0.0,0.47,0.34,28.92,0.0
2026-02-02,C006,YouTube - Brand Awareness,VIDEO,15014,185,33.15,0,0.0,1.24,0.18,33.15,0.0
2026-02-03,C001,Brand - Olist,SEARCH,4258,149,141.25,5,1205.94,3.5,0.95,28.25,8.54
2026-02-03,C002,Generic - Electronics,SEARCH,4938,160,133.85,5,865.73,3.25,0.84,26.77,6.47
2026-02-03,C003,Generic - Home & Garden,SEARCH,5023,178,160.45,3,243.78,3.55,0.9,53.48,1.52
2026-02-03,C004,Shopping - All Products,SHOPPING,7986,153,70.78,3,550.85,1.93,0.46,23.59,7.78
2026-02-03,C005,Display - Retargeting,DISPLAY,14046,79,16.12,0,0.0,0.57,0.2,16.12,0.0
2026-02-03,C006,YouTube - Brand Awareness,VIDEO,10432,133,17.01,0,0.0,1.28,0.13,17.01,0.0
2026-02-04,C001,Brand - Olist,SEARCH,5026,205,164.06,6,1169.33,4.09,0.8,27.34,7.13
2026-02-04,C002,Generic - Electronics,SEARCH,5375,197,134.46,5,776.16,3.67,0.68,26.89,5.77
2026-02-04,C003,Generic - Home & Garden,SEARCH,5070,151,122.14,6,600.9,2.98,0.81,20.36,4.92
2026-02-04,C004,Shopping - All Products,SHOPPING,6840,158,73.79,3,299.09,2.31,0.47,24.6,4.05
2026-02-04,C005,Display - Retargeting,DISPLAY,16402,67,16.86,0,0.0,0.41,0.25,16.86,0.0
2026-02-04,C006,YouTube - Brand Awareness,VIDEO,12305,138,26.74,0,0.0,1.13,0.19,26.74,0.0
2026-02-05,C001,Brand - Olist,SEARCH,6011,195,155.34,7,833.28,3.25,0.8,22.19,5.36
2026-02-05,C002,Generic - Electronics,SEARCH,6418,187,118.89,6,1460.1,2.92,0.64,19.82,12.28
2026-02-05,C003,Generic - Home & Garden,SEARCH,4714,133,126.85,3,489.12,2.84,0.95,42.28,3.86
2026-02-05,C004,Shopping - All Products,SHOPPING,5909,117,52.57,3,334.46,1.99,0.45,17.52,6.36
2026-02-05,C005,Display - Retargeting,DISPLAY,16473,74,15.27,0,0.0,0.45,0.21,15.27,0.0
2026-02-05,C006,YouTube - Brand Awareness,VIDEO,15960,184,25.36,0,0.0,1.16,0.14,25.36,0.0
2026-02-06,C001,Brand - Olist,SEARCH,4370,169,113.87,6,607.4,3.88,0.67,18.98,5.33
2026-02-06,C002,Generic - Electronics,SEARCH,6430,268,299.76,6,1073.65,4.18,1.12,49.96,3.58
2026-02-06,C003,Generic - Home & Garden,SEARCH,4759,146,123.67,2,273.36,3.09,0.85,61.84,2.21
2026-02-06,C004,Shopping - All Products,SHOPPING,5685,125,64.6,4,335.38,2.2,0.52,16.15,5.19
2026-02-06,C005,Display - Retargeting,DISPLAY,21079,117,36.61,1,236.14,0.56,0.31,36.61,6.45
2026-02-06,C006,YouTube - Brand Awareness,VIDEO,15552,185,20.3,0,0.0,1.19,0.11,20.3,0.0
2026-02-07,C001,Brand - Olist,SEARCH,4711,176,115.34,3,263.22,3.76,0.66,38.45,2.28
2026-02-07,C002,Generic - Electronics,SEARCH,5123,200,191.64,6,826.44,3.91,0.96,31.94,4.31
2026-02-07,C003,Generic - Home & Garden,SEARCH,4585,148,150.77,2,362.71,3.24,1.02,75.39,2.41
2026-02-07,C004,Shopping - All Products,SHOPPING,10123,211,118.5,4,808.51,2.09,0.56,29.62,6.82
2026-02-07,C005,Display - Retargeting,DISPLAY,23889,106,24.79,0,0.0,0.44,0.23,24.79,0.0
2026-02-07,C006,YouTube - Brand Awareness,VIDEO,13606,155,30.28,0,0.0,1.14,0.2,30.28,0.0
2026-02-08,C001,Brand - Olist,SEARCH,4971,186,120.15,5,820.61,3.75,0.65,24.03,6.83
2026-02-08,C002,Generic - Electronics,SEARCH,6397,266,288.94,10,1971.88,4.16,1.09,28.89,6.82
2026-02-08,C003,Generic - Home & Garden,SEARCH,4678,176,106.45,6,1138.49,3.78,0.6,17.74,10.7
2026-02-08,C004,Shopping - All Products,SHOPPING,7348,146,87.62,3,301.37,2.0,0.6,29.21,3.44
2026-02-08,C005,Display - Retargeting,DISPLAY,17524,104,26.16,0,0.0,0.6,0.25,26.16,0.0
2026-02-08,C006,YouTube - Brand Awareness,VIDEO,15935,206,30.05,0,0.0,1.29,0.15,30.05,0.0
2026-02-09,C001,Brand - Olist,SEARCH,5077,209,155.54,7,1274.65,4.12,0.74,22.22,8.19
2026-02-09,C002,Generic - Electronics,SEARCH,3122,104,121.98,4,383.38,3.35,1.17,30.5,3.14
2026-02-09,C003,Generic - Home & Garden,SEARCH,3602,118,73.83,2,444.86,3.29,0.63,36.91,6.03
2026-02-09,C004,Shopping - All Products,SHOPPING,4723,86,27.37,2,379.29,1.84,0.32,13.69,13.86
2026-02-09,C005,Display - Retargeting,DISPLAY,14794,65,19.57,0,0.0,0.44,0.3,19.57,0.0
2026-02-09,C006,YouTube - Brand Awareness,VIDEO,10190,106,19.3,0,0.0,1.04,0.18,19.3,0.0
2026-02-10,C001,Brand - Olist,SEARCH,5119,204,148.8,6,864.3,3.99,0.73,24.8,5.81
2026-02-10,C002,Generic - Electronics,SEARCH,2986,100,94.84,3,317.06,3.36,0.95,31.61,3.34
2026-02-10,C003,Generic - Home & Garden,SEARCH,3681,109,91.11,2,296.25,2.97,0.84,45.55,3.25
2026-02-10,C004,Shopping - All Products,SHOPPING,6316,128,51.41,2,267.5,2.03,0.4,25.7,5.2
2026-02-10,C005,Display - Retargeting,DISPLAY,19169,97,22.62,1,247.04,0.51,0.23,22.62,10.92
2026-02-10,C006,YouTube - Brand Awareness,VIDEO,13384,152,20.44,0,0.0,1.14,0.13,20.44,0.0
2026-02-11,C001,Brand - Olist,SEARCH,6144,200,162.19,7,1727.88,3.26,0.81,23.17,10.65
2026-02-11,C002,Generic - Electronics,SEARCH,5824,199,181.29,6,740.51,3.43,0.91,30.21,4.08
2026-02-11,C003,Generic - Home & Garden,SEARCH,4806,169,110.28,3,446.51,3.52,0.65,36.76,4.05
2026-02-11,C004,Shopping - All Products,SHOPPING,9462,186,107.92,5,578.05,1.97,0.58,21.58,5.36
2026-02-11,C005,Display - Retargeting,DISPLAY,14459,83,25.45,0,0.0,0.57,0.31,25.45,0.0
2026-02-11,C006,YouTube - Brand Awareness,VIDEO,19059,229,35.39,0,0.0,1.2,0.15,35.39,0.0
2026-02-12,C001,Brand - Olist,SEARCH,4857,138,103.49,5,909.04,2.85,0.75,20.7,8.78
2026-02-12,C002,Generic - Electronics,SEARCH,5791,239,233.79,5,558.33,4.14,0.98,46.76,2.39
2026-02-12,C003,Generic - Home & Garden,SEARCH,4709,162,182.69,3,618.74,3.46,1.13,60.9,3.39
2026-02-12,C004,Shopping - All Products,SHOPPING,8027,138,68.54,4,719.03,1.73,0.5,17.14,10.49
2026-02-12,C005,Display - Retargeting,DISPLAY,18524,77,19.8,0,0.0,0.42,0.26,19.8,0.0
2026-02-12,C006,YouTube - Brand Awareness,VIDEO,18882,255,43.86,0,0.0,1.35,0.17,43.86,0.0
2026-02-13,C001,Brand - Olist,SEARCH,5081,150,156.23,3,471.37,2.96,1.04,52.08,3.02
2026-02-13,C002,Generic - Electronics,SEARCH,5353,220,235.54,4,833.13,4.11,1.07,58.88,3.54
2026-02-13,C003,Generic - Home & Garden,SEARCH,5288,157,133.3,3,684.36,2.99,0.85,44.43,5.13
2026-02-13,C004,Shopping - All Products,SHOPPING,5561,123,59.47,3,639.01,2.23,0.48,19.82,10.75
2026-02-13,C005,Display - Retargeting,DISPLAY,23946,113,31.67,0,0.0,0.47,0.28,31.67,0.0
2026-02-13,C006,YouTube - Brand Awareness,VIDEO,10002,109,16.73,0,0.0,1.1,0.15,16.73,0.0
2026-02-14,C001,Brand - Olist,SEARCH,4686,184,150.9,3,426.51,3.94,0.82,50.3,2.83
2026-02-14,C002,Generic - Electronics,SEARCH,3720,140,117.04,4,462.55,3.77,0.84,29.26,3.95
2026-02-14,C003,Generic - Home & Garden,SEARCH,5961,171,180.31,5,657.21,2.88,1.05,36.06,3.64
2026-02-14,C004,Shopping - All Products,SHOPPING,9728,177,84.16,5,855.88,1.83,0.48,16.83,10.17
2026-02-14,C005,Display - Retargeting,DISPLAY,24590,132,26.52,0,0.0,0.54,0.2,26.52,0.0
2026-02-14,C006,YouTube - Brand Awareness,VIDEO,16476,204,21.12,0,0.0,1.24,0.1,21.12,0.0
2026-02-15,C001,Brand - Olist,SEARCH,6044,248,141.62,7,826.92,4.12,0.57,20.23,5.84
2026-02-15,C002,Generic - Electronics,SEARCH,4065,148,87.07,5,723.65,3.66,0.59,17.41,8.31
2026-02-15,C003,Generic - Home & Garden,SEARCH,4793,165,175.55,3,467.89,3.45,1.06,58.52,2.67
2026-02-15,C004,Shopping - All Products,SHOPPING,7276,172,60.49,5,1162.18,2.37,0.35,12.1,19.21
2026-02-15,C005,Display - Retargeting,DISPLAY,23237,116,32.01,0,0.0,0.5,0.28,32.01,0.0
2026-02-15,C006,YouTube - Brand Awareness,VIDEO,10091,112,21.59,0,0.0,1.12,0.19,21.59,0.0
2026-02-16,C001,Brand - Olist,SEARCH,3377,124,123.47,4,347.36,3.68,1.0,30.87,2.81
2026-02-16,C002,Generic - Electronics,SEARCH,4762,146,155.5,5,970.92,3.07,1.07,31.1,6.24
2026-02-16,C003,Generic - Home & Garden,SEARCH,3061,125,88.0,4,391.99,4.09,0.7,22.0,4.45
2026-02-16,C004,Shopping - All Products,SHOPPING,5065,101,55.32,2,401.82,2.0,0.55,27.66,7.26
2026-02-16,C005,Display - Retargeting,DISPLAY,18488,108,32.04,0,0.0,0.59,0.3,32.04,0.0
2026-02-16,C006,YouTube - Brand Awareness,VIDEO,12834,184,31.88,0,0.0,1.44,0.17,31.88,0.0
2026-02-17,C001,Brand - Olist,SEARCH,4232,161,141.7,6,1190.6,3.81,0.88,23.62,8.4
2026-02-17,C002,Generic - Electronics,SEARCH,3199,104,112.98,2,173.02,3.25,1.09,56.49,1.53
2026-02-17,C003,Generic - Home & Garden,SEARCH,2770,88,81.04,2,403.88,3.2,0.92,40.52,4.98
2026-02-17,C004,Shopping - All Products,SHOPPING,4325,72,29.29,1,188.96,1.68,0.41,29.29,6.45
2026-02-17,C005,Display - Retargeting,DISPLAY,18075,99,29.91,0,0.0,0.55,0.3,29.91,0.0
2026-02-17,C006,YouTube - Brand Awareness,VIDEO,14772,154,18.66,0,0.0,1.05,0.12,18.66,0.0
2026-02-18,C001,Brand - Olist,SEARCH,5590,205,164.12,7,1684.23,3.68,0.8,23.45,10.26
2026-02-18,C002,Generic - Electronics,SEARCH,4227,138,144.68,5,831.35,3.27,1.05,28.94,5.75
2026-02-18,C003,Generic - Home & Garden,SEARCH,5965,195,189.14,6,994.46,3.27,0.97,31.52,5.26
2026-02-18,C004,Shopping - All Products,SHOPPING,9730,209,78.26,3,429.52,2.15,0.37,26.09,5.49
2026-02-18,C005,Display - Retargeting,DISPLAY,14464,83,17.75,0,0.0,0.58,0.21,17.75,0.0
2026-02-18,C006,YouTube - Brand Awareness,VIDEO,11181,148,28.24,0,0.0,1.33,0.19,28.24,0.0
2026-02-19,C001,Brand - Olist,SEARCH,5232,182,136.02,6,514.01,3.49,0.75,22.67,3.78
2026-02-19,C002,Generic - Electronics,SEARCH,4622,139,143.28,3,458.66,3.01,1.03,47.76,3.2
2026-02-19,C003,Generic - Home & Garden,SEARCH,5526,191,193.14,4,695.04,3.47,1.01,48.28,3.6
2026-02-19,C004,Shopping - All Products,SHOPPING,9638,159,49.63,4,591.32,1.66,0.31,12.41,11.91
2026-02-19,C005,Display - Retargeting,DISPLAY,22711,94,18.7,0,0.0,0.41,0.2,18.7,0.0
2026-02-19,C006,YouTube - Brand Awareness,VIDEO,11036,155,20.73,0,0.0,1.41,0.13,20.73,0.0
2026-02-20,C001,Brand - Olist,SEARCH,5736,226,152.66,5,986.37,3.95,0.68,30.53,6.46
2026-02-20,C002,Generic - Electronics,SEARCH,4205,167,114.92,3,337.44,3.98,0.69,38.31,2.94
2026-02-20,C003,Generic - Home & Garden,SEARCH,4773,147,146.51,5,891.7,3.09,1.0,29.3,6.09
2026-02-20,C004,Shopping - All Products,SHOPPING,9817,235,131.47,4,832.23,2.4,0.56,32.87,6.33
2026-02-20,C005,Display - Retargeting,DISPLAY,24206,97,24.8,0,0.0,0.4,0.26,24.8,0.0
2026-02-20,C006,YouTube - Brand Awareness,VIDEO,14897,182,35.58,0,0.0,1.22,0.2,35.58,0.0
2026-02-21,C001,Brand - Olist,SEARCH,4573,158,114.2,5,893.16,3.46,0.72,22.84,7.82
2026-02-21,C002,Generic - Electronics,SEARCH,5138,169,125.7,3,369.05,3.29,0.74,41.9,2.94
2026-02-21,C003,Generic - Home & Garden,SEARCH,3445,99,69.58,2,382.69,2.9,0.7,34.79,5.5
2026-02-21,C004,Shopping - All Products,SHOPPING,5598,109,62.4,2,474.43,1.95,0.57,31.2,7.6
2026-02-21,C005,Display - Retargeting,DISPLAY,17057,70,23.21,0,0.0,0.41,0.33,23.21,0.0
2026-02-21,C006,YouTube - Brand Awareness,VIDEO,15714,165,19.75,0,0.0,1.05,0.12,19.75,0.0
2026-02-22,C001,Brand - Olist,SEARCH,5555,160,133.69,5,449.71,2.88,0.84,26.74,3.36
2026-02-22,C002,Generic - Electronics,SEARCH,4518,163,98.22,5,843.39,3.62,0.6,19.64,8.59
2026-02-22,C003,Generic - Home & Garden,SEARCH,3786,134,144.87,4,370.08,3.55,1.08,36.22,2.55
2026-02-22,C004,Shopping - All Products,SHOPPING,5349,92,39.17,1,186.36,1.72,0.43,39.17,4.76
2026-02-22,C005,Display - Retargeting,DISPLAY,17987,80,20.14,0,0.0,0.45,0.25,20.14,0.0
2026-02-22,C006,YouTube - Brand Awareness,VIDEO,12869,172,20.8,0,0.0,1.34,0.12,20.8,0.0
2026-02-23,C001,Brand - Olist,SEARCH,3664,135,129.86,5,922.98,3.71,0.96,25.97,7.11
2026-02-23,C002,Generic - Electronics,SEARCH,3034,85,85.68,1,177.72,2.83,1.01,85.68,2.07
2026-02-23,C003,Generic - Home & Garden,SEARCH,4035,151,118.94,6,756.52,3.76,0.79,19.82,6.36
2026-02-23,C004,Shopping - All Products,SHOPPING,6820,159,80.23,2,341.94,2.34,0.5,40.12,4.26
2026-02-23,C005,Display - Retargeting,DISPLAY,15770,85,28.22,0,0.0,0.54,0.33,28.22,0.0
2026-02-23,C006,YouTube - Brand Awareness,VIDEO,13061,133,21.52,0,0.0,1.03,0.16,21.52,0.0
2026-02-24,C001,Brand - Olist,SEARCH,4634,167,152.24,3,327.14,3.62,0.91,50.75,2.15
2026-02-24,C002,Generic - Electronics,SEARCH,4915,187,110.91,5,661.13,3.82,0.59,22.18,5.96
2026-02-24,C003,Generic - Home & Garden,SEARCH,3011,119,71.56,2,214.71,3.98,0.6,35.78,3.0
2026-02-24,C004,Shopping - All Products,SHOPPING,6109,98,38.15,1,141.28,1.61,0.39,38.15,3.7
2026-02-24,C005,Display - Retargeting,DISPLAY,14955,76,22.85,0,0.0,0.51,0.3,22.85,0.0
2026-02-24,C006,YouTube - Brand Awareness,VIDEO,12922,129,13.15,0,0.0,1.0,0.1,13.15,0.0
2026-02-25,C001,Brand - Olist,SEARCH,3932,115,110.48,2,169.58,2.93,0.96,55.24,1.53
2026-02-25,C002,Generic - Electronics,SEARCH,4488,162,156.22,5,494.25,3.62,0.96,31.24,3.16
2026-02-25,C003,Generic - Home & Garden,SEARCH,5270,220,236.97,5,1038.17,4.18,1.08,47.39,4.38
2026-02-25,C004,Shopping - All Products,SHOPPING,9201,197,73.72,4,408.27,2.14,0.37,18.43,5.54
2026-02-25,C005,Display - Retargeting,DISPLAY,14551,77,18.4,0,0.0,0.53,0.24,18.4,0.0
2026-02-25,C006,YouTube - Brand Awareness,VIDEO,16177,171,28.82,0,0.0,1.06,0.17,28.82,0.0
2026-02-26,C001,Brand - Olist,SEARCH,5705,190,108.61,5,1206.65,3.35,0.57,21.72,11.11
2026-02-26,C002,Generic - Electronics,SEARCH,6006,183,122.59,6,486.14,3.05,0.67,20.43,3.97
2026-02-26,C003,Generic - Home & Garden,SEARCH,3687,131,92.38,3,379.85,3.55,0.71,30.79,4.11
2026-02-26,C004,Shopping - All Products,SHOPPING,7650,182,61.23,5,1145.34,2.38,0.34,12.25,18.71
2026-02-26,C005,Display - Retargeting,DISPLAY,17794,96,17.36,1,171.37,0.54,0.18,17.36,9.87
2026-02-26,C006,YouTube - Brand Awareness,VIDEO,14237,149,24.28,0,0.0,1.05,0.16,24.28,0.0
2026-02-27,C001,Brand - Olist,SEARCH,4888,177,120.81,4,803.97,3.63,0.68,30.2,6.65
2026-02-27,C002,Generic - Electronics,SEARCH,5052,201,147.21,7,1030.06,3.98,0.73,21.03,7.0
2026-02-27,C003,Generic - Home & Garden,SEARCH,3596,113,124.99,2,224.46,3.16,1.11,62.49,1.8
2026-02-27,C004,Shopping - All Products,SHOPPING,8999,163,64.89,3,449.78,1.82,0.4,21.63,6.93
