contact_id,sessions,engaged_sessions,page_views,is_first_visit,is_won
HS_072227,1,0,3,1,0
HS_072228,11,6,66,1,0
HS_072229,3,1,18,1,0
HS_072230,3,1,6,0,0
HS_072231,4,1,8,0,1
HS_072232,7,4,49,0,0
HS_072233,5,1,10,1,1
HS_072234,11,2,55,0,0
HS_072235,10,2,20,0,1
HS_072236,14,3,84,1,0
HS_072237,6,1,30,1,0
HS_072238,3,1,15,1,0
HS_072239,5,4,25,1,0
HS_072240,13,10,26,1,0
HS_072241,12,8,48,1,1
HS_072242,11,5,44,1,0
HS_072243,2,0,4,1,1
HS_072244,4,0,16,1,0
HS_072245,12,3,36,1,0
HS_072246,3,2,18,0,0
HS_072247,3,1,15,0,1
HS_072248,12,6,36,1,1
HS_072249,4,2,20,1,0
HS_072250,8,2,24,1,0
HS_072251,12,8,36,1,0
HS_072252,8,1,56,0,1
HS_072253,1,0,2,1,0
HS_072254,12,6,48,1,1
HS_072255,5,2,25,1,1
HS_072256,14,9,28,1,1
HS_072257,2,1,4,0,1
HS_072258,10,2,20,0,1
HS_072259,6,0,18,1,0
HS_072260,3,1,9,1,0
HS_072261,12,9,48,0,1
HS_072262,10,6,60,1,0
HS_072263,10,5,70,1,1
HS_072264,13,5,39,0,0
HS_072265,13,5,52,1,0
HS_072266,9,2,63,1,1
HS_072267,14,5,84,1,0
HS_072268,9,2,54,0,1
HS_072269,8,1,40,1,1
HS_072270,2,1,4,1,1
HS_072271,11,3,22,0,0
HS_072272,2,0,10,1,1
HS_072273,11,5,22,1,1
HS_072274,2,0,10,0,0
HS_072275,5,2,15,0,0
HS_072276,12,10,60,0,0
HS_072277,10,2,40,0,0
HS_072278,9,3,18,1,0
HS_072279,7,3,42,0,1
HS_072280,7,3,35,0,1
HS_072281,3,0,12,1,1
HS_072282,3,2,21,1,0
HS_072283,10,4,20,1,0
HS_072284,3,0,12,1,0
HS_072285,1,0,7,0,1
HS_072286,13,5,78,0,1
HS_072287,12,4,36,1,1
HS_072288,8,5,16,1,1
HS_072289,12,2,72,1,0
HS_072290,11,9,22,1,0
HS_072291,2,0,6,1,0
HS_072292,11,2,22,1,0
HS_072293,7,1,35,1,1
HS_072294,9,5,36,1,1
HS_072295,14,9,98,1,0
HS_072296,2,1,8,1,1
HS_072297,13,6,26,0,0
HS_072298,1,0,4,1,1
HS_072299,5,2,15,0,1
HS_072300,10,6,70,0,0
HS_072301,5,0,10,0,1
HS_072302,1,0,2,1,0
HS_072303,9,5,36,1,0
HS_072304,3,1,12,0,1
HS_072305,14,3,28,1,0
HS_072306,2,0,6,1,1
HS_072307,12,3,36,0,1
HS_072308,7,4,49,1,0
HS_072309,14,12,56,1,0
HS_072310,12,3,60,1,0
HS_072311,5,0,10,1,0
HS_072312,4,1,28,1,1
HS_072313,4,2,8,1,0
HS_072314,9,5,18,0,1
HS_072315,9,4,27,1,0
HS_072316,1,0,5,1,0
HS_072317,12,8,60,1,1
HS_072318,13,3,26,0,1
HS_072319,10,3,60,0,1
HS_072320,7,5,14,0,1
HS_072321,11,8,77,1,0
HS_072322,8,4,56,0,1
HS_072323,5,2,10,0,0
HS_072324,7,1,21,0,1
HS_072325,8,2,56,0,0
HS_072326,8,5,24,1,0
HS_072328,9,1,54,1,1
HS_072329,5,2,35,0,0
HS_072330,2,0,12,0,0
HS_072331,6,1,42,1,1
HS_072332,1,0,5,0,0
HS_072334,10,4,70,1,0
HS_072335,6,3,24,1,0
HS_072336,3,0,18,1,1
HS_072337,13,4,52,0,0
HS_072338,3,0,9,1,1
HS_072339,7,3,42,0,0
HS_072340,4,1,24,0,0
HS_072342,5,4,30,1,0
HS_072343,6,0,24,1,1
HS_072344,12,6,84,0,0
HS_072345,10,6,30,1,0
HS_072346,12,9,84,1,0
HS_072347,14,4,56,0,1
HS_072348,6,3,12,0,1
HS_072349,2,1,14,1,0
HS_072350,3,1,15,1,0
HS_072351,1,0,4,0,1
HS_072352,3,1,12,1,1
HS_072353,8,5,48,1,0
HS_072354,4,0,20,1,1
HS_072355,2,1,14,1,1
HS_072356,4,2,8,1,0
HS_072357,14,9,70,0,0
HS_072358,7,2,21,1,0
HS_072359,9,3,27,1,1
HS_072360,5,1,25,1,1
HS_072361,13,11,52,0,0
HS_072362,5,4,25,1,0
HS_072363,12,2,48,1,1
HS_072364,5,1,35,0,0
HS_072365,10,5,50,1,0
HS_072366,9,1,45,0,1
HS_072367,7,3,28,1,0
HS_072368,14,4,70,0,0
HS_072369,3,1,9,1,1
HS_072370,14,2,28,1,1
HS_072371,2,0,10,0,1
HS_072372,9,4,36,1,1
HS_072373,3,1,9,1,0
HS_072374,13,7,91,1,0
HS_072375,11,3,33,1,0
HS_072376,8,4,40,1,0
HS_072377,12,3,72,1,1
HS_072378,4,3,12,1,0
HS_072379,5,1,20,1,0
HS_072380,8,4,56,1,0
HS_072381,5,2,15,1,0
HS_072382,10,3,60,1,0
HS_072383,2,0,8,1,0
HS_072384,6,1,42,1,0
HS_072385,7,3,42,1,0
HS_072386,12,9,36,1,1
HS_072387,1,0,6,1,1
HS_072388,10,5,20,1,0
HS_072389,9,6,45,1,1
HS_072390,6,4,42,1,0
HS_072391,4,0,20,1,0
HS_072392,2,1,14,1,1
HS_072393,9,6,18,1,1
HS_072394,6,3,36,1,0
HS_072395,9,3,18,1,1
HS_072396,2,0,8,1,1
HS_072397,5,0,10,1,1
HS_072398,6,3,18,1,0
HS_072399,14,5,56,1,1
HS_072400,11,3,22,0,0
HS_072401,5,0,10,1,0
HS_072402,6,5,42,0,1
HS_072403,3,0,6,1,1
HS_072404,9,5,63,1,1
HS_072405,2,0,12,1,0
HS_072406,14,8,42,0,0
HS_072407,12,7,24,0,0
HS_072408,2,1,14,0,0
HS_072409,5,2,30,0,0
HS_072410,11,1,55,1,1
HS_072411,10,8,30,0,0
HS_072412,3,0,18,0,1
HS_072413,13,3,39,1,0
HS_072414,13,9,78,1,1
HS_072415,2,1,14,1,1
HS_072416,6,4,42,0,0
HS_072417,12,5,48,1,0
HS_072418,6,2,12,1,1
HS_072419,7,3,21,0,1
HS_072420,4,1,16,1,0
HS_072421,8,2,16,1,0
HS_072422,3,0,12,1,1
HS_072423,10,4,50,1,1
HS_072424,1,0,7,1,1
HS_072425,5,4,20,1,0
HS_072426,6,4,42,1,1
HS_072427,11,2,77,0,1
HS_072428,13,7,78,1,1
HS_072429,3,1,21,1,0
HS_072430,2,0,8,1,1
HS_072431,3,1,21,1,1
HS_072432,3,0,18,1,0
HS_072433,7,5,14,0,1
HS_072434,1,0,3,1,0
HS_072435,11,8,44,0,1
HS_072436,4,0,12,1,1
HS_072437,11,4,33,1,1
HS_072438,3,0,21,1,0
HS_072439,10,2,20,1,1
HS_072440,11,7,55,1,1
HS_072441,7,5,49,1,0
HS_072442,1,0,2,0,0
HS_072443,8,2,56,1,1
HS_072444,10,5,50,1,0
HS_072445,7,2,21,0,0
HS_072446,13,2,78,1,0
HS_072447,12,2,24,0,0
HS_072448,12,2,72,0,0
HS_072449,8,5,40,1,1
HS_072450,8,1,48,1,0
HS_072451,13,7,39,0,1
HS_072452,11,1,22,1,0
HS_072453,9,6,63,0,0
HS_072454,1,0,6,1,1
HS_072455,9,4,54,0,1
HS_072456,1,0,2,1,1
HS_072457,3,1,18,1,0
HS_072458,13,3,91,0,0
HS_072459,7,4,21,1,0
HS_072460,13,10,39,0,1
HS_072461,8,4,48,1,0
HS_072462,12,5,48,1,1
HS_072463,5,2,25,1,1
HS_072464,1,0,5,1,0
HS_072465,3,0,15,1,1
HS_072466,7,2,14,1,0
HS_072467,2,0,12,0,0
HS_072468,2,1,6,1,1
HS_072469,9,3,36,0,0
HS_072470,6,2,18,1,0
HS_072471,4,2,28,1,0
HS_072472,10,7,40,1,1
HS_072473,14,10,28,0,0
HS_072474,9,5,63,1,1
HS_072475,7,3,21,1,0
HS_072476,7,4,42,1,1
HS_072477,8,0,56,1,0
HS_072478,3,1,18,0,1
HS_072479,2,0,12,1,1
HS_072480,1,0,3,1,1
HS_072481,2,0,8,0,0
HS_072482,3,0,12,1,0
HS_072483,5,1,20,1,0
HS_072484,8,5,40,1,1
HS_072485,13,5,65,1,0
HS_072486,11,7,77,1,1
HS_072487,11,7,55,0,1
HS_072488,13,1,39,1,0
HS_072489,3,2,12,0,1
HS_072490,7,1,42,1,0
HS_072491,11,5,77,1,0
HS_072492,11,9,77,1,0
HS_072493,5,1,10,1,0
HS_072494,5,1,10,1,0
HS_072495,14,4,98,1,1
HS_072496,8,6,16,1,1
HS_072497,10,7,30,1,1
HS_072498,5,4,25,1,0
HS_072499,10,5,50,0,0
HS_072500,7,5,35,1,1
HS_072501,13,4,26,0,1
HS_072502,12,7,60,1,0
HS_072503,10,4,50,1,0
HS_072504,8,2,16,0,0
HS_072505,8,5,24,1,1
HS_072506,3,2,6,0,1
HS_072507,4,2,20,0,1
HS_072508,14,8,98,1,0
HS_072509,13,4,65,0,0
HS_072510,8,5,56,1,1
HS_072511,5,1,15,1,1
HS_072512,14,4,98,1,1
HS_072513,12,10,60,1,1
HS_072514,1,0,2,0,0
HS_072515,7,4,49,1,1
HS_072516,3,1,15,1,1
HS_072517,2,0,12,1,1
HS_072518,12,6,60,1,1
HS_072519,10,5,30,0,0
HS_072520,5,0,35,1,1
HS_072521,1,0,4,1,0
HS_072522,14,2,42,1,0
HS_072523,9,7,27,1,0
HS_072524,10,1,40,0,1
HS_072525,14,9,42,1,1
HS_072526,5,2,25,1,0
HS_072527,6,0,24,1,1
HS_072528,7,3,28,1,0
HS_072529,14,12,42,1,0
HS_072530,9,4,18,0,1
HS_072531,11,3,77,1,1
HS_072532,5,4,15,1,0
HS_072533,12,1,72,1,1
HS_072534,4,2,28,1,1
HS_072535,12,3,60,1,1
HS_072536,3,1,18,1,1
HS_072537,5,1,25,1,1
HS_072538,14,1,56,1,0
HS_072539,10,6,40,1,1
HS_072540,10,4,70,0,1
HS_072541,13,11,91,1,0
HS_072542,3,1,6,1,1
HS_072543,5,0,30,1,1
HS_072544,8,1,32,1,1
HS_072545,2,1,12,0,0
HS_072546,13,2,52,0,0
HS_072547,4,2,24,1,1
HS_072548,8,0,16,0,0
HS_072549,14,9,98,1,0
HS_072550,5,1,30,1,0
HS_072551,8,1,32,1,1
HS_072552,6,1,12,0,0
HS_072553,1,0,4,1,1
HS_072554,5,2,20,1,1
HS_072555,10,8,70,1,0
HS_072556,2,1,6,0,0
HS_072557,7,6,14,1,0
HS_072558,14,2,98,1,1
HS_072559,10,2,70,0,0
HS_072561,4,1,24,1,1
HS_072562,2,1,6,1,1
HS_072563,1,0,7,1,0
HS_072564,5,3,20,0,1
HS_072565,11,6,55,1,0
HS_072566,10,5,50,0,0
HS_072567,13,9,78,1,0
HS_072568,8,2,16,1,0
HS_072569,8,6,16,1,0
HS_072570,12,8,84,0,0
HS_072571,13,2,52,1,1
HS_072572,10,1,40,0,0
HS_072573,2,0,12,1,1
HS_072574,6,3,36,0,0
HS_072575,7,6,14,1,0
HS_072576,10,1,30,1,1
HS_072577,1,0,3,1,1
HS_072578,5,2,15,1,0
HS_072579,6,1,12,0,1
HS_072580,7,2,42,0,0
HS_072581,11,5,77,1,0
HS_072582,9,3,45,0,1
HS_072583,3,0,18,1,0
HS_072586,8,3,32,1,0
HS_072587,10,1,30,1,1
HS_072588,3,1,12,1,0
HS_072589,11,2,55,1,1
HS_072590,9,6,63,1,0
HS_072591,8,4,16,1,1
HS_072592,9,1,45,0,0
HS_072593,5,1,35,0,0
HS_072594,11,4,44,0,1
HS_072595,9,3,27,1,0
HS_072596,13,9,91,1,1
HS_072597,3,1,15,1,1
HS_072598,7,5,28,1,0
HS_072599,3,1,12,1,0
HS_072600,6,2,30,1,0
HS_072601,8,1,16,1,1
HS_072602,2,0,10,1,0
HS_072603,8,2,24,0,0
HS_072604,1,0,3,0,0
HS_072605,4,2,20,1,0
HS_072606,7,4,35,0,0
HS_072607,14,1,56,1,1
HS_072608,1,0,2,1,1
HS_072609,6,0,42,1,1
HS_072610,10,6,60,1,1
HS_072611,6,2,42,1,0
HS_072612,14,9,42,0,1
HS_072613,13,7,78,1,0
HS_072614,7,5,14,0,0
HS_072615,9,7,63,1,0
HS_072616,7,3,14,1,1
HS_072617,3,1,21,1,0
HS_072618,4,3,16,1,1
HS_072619,13,3,39,1,0
HS_072620,1,0,2,0,1
HS_072621,5,2,10,1,1
HS_072622,7,6,42,1,1
HS_072623,3,0,12,1,1
HS_072624,6,5,36,0,1
HS_072625,12,8,84,1,1
HS_072626,3,0,9,1,1
HS_072627,4,1,16,1,1
HS_072628,5,1,25,1,0
HS_072629,6,3,24,0,0
HS_072630,6,4,36,1,0
HS_072631,1,0,5,1,1
HS_072632,12,7,48,1,0
HS_072633,8,1,40,1,0
HS_072634,3,0,21,0,0
HS_072635,4,1,28,1,0
HS_072636,8,4,16,1,0
HS_072637,5,1,15,1,1
HS_072638,6,4,30,1,0
HS_072639,13,9,52,0,0
HS_072640,13,3,26,1,0
HS_072641,1,0,6,1,0
HS_072642,8,6,16,1,0
HS_072643,5,4,25,1,0
HS_072644,1,0,3,1,0
HS_072645,7,5,35,0,0
HS_072646,2,1,6,1,0
HS_072647,12,4,84,1,1
HS_072648,6,2,36,1,0
HS_072649,14,2,84,1,1
HS_072650,3,1,9,0,1
HS_072651,6,2,12,0,0
HS_072652,9,5,45,0,0
HS_072653,6,2,42,1,1
HS_072654,1,0,4,0,0
HS_072655,6,1,12,0,0
HS_072656,3,2,9,1,1
HS_072657,4,0,8,0,1
HS_072658,13,9,26,0,0
HS_072659,4,0,24,1,1
HS_072660,9,7,18,1,1
HS_072661,8,7,56,1,0
HS_072662,7,6,21,0,1
HS_072663,5,0,15,1,1
HS_072664,10,2,20,1,1
HS_072665,11,5,66,1,1
HS_072666,4,2,20,0,0
HS_072667,13,9,26,1,0
HS_072668,3,0,12,0,0
HS_072669,12,9,48,0,1
HS_072670,1,0,5,1,0
HS_072671,9,2,54,1,0
HS_072672,8,0,48,1,0
HS_072673,1,0,6,1,1
HS_072674,2,0,4,1,1
HS_072675,14,5,84,1,0
HS_072676,1,0,7,1,0
HS_072678,1,0,7,1,0
HS_072679,14,2,28,1,0
HS_072680,9,7,27,1,1
HS_072681,5,1,30,1,1
HS_072682,3,1,9,1,1
HS_072683,2,1,6,1,0
HS_072684,12,6,60,0,0
HS_072685,14,7,84,1,0
HS_072686,8,2,40,1,0
HS_072687,8,6,16,1,0
HS_072688,14,6,42,1,0
HS_072689,6,1,24,0,0
HS_072690,2,1,4,1,1
HS_072691,11,2,55,0,1
HS_072692,1,0,3,0,0
HS_072693,6,3,42,0,1
HS_072694,1,0,4,1,0
HS_072695,12,2,72,0,0
HS_072696,6,5,24,1,1
HS_072698,10,2,70,1,0
HS_072699,2,1,8,1,1
HS_072700,7,2,21,1,1
HS_072701,12,8,24,1,0
HS_072702,10,7,70,0,1
HS_072703,2,1,6,1,0
HS_072704,2,0,12,1,0
HS_072705,6,4,30,0,0
HS_072706,4,0,24,1,1
HS_072707,6,0,42,1,0
HS_072708,12,5,48,0,0
HS_072709,8,4,24,1,0
HS_072710,11,3,22,0,0
HS_072711,10,3,60,1,0
HS_072712,3,0,18,0,1
HS_072713,5,1,30,1,1
HS_072714,5,2,10,1,0
HS_072715,10,6,70,1,1
HS_072716,9,7,45,1,1
HS_072717,7,2,35,1,0
HS_072718,13,3,39,0,0
HS_072719,9,6,54,1,1
HS_072720,8,5,56,1,1
HS_072721,3,0,12,0,0
HS_072722,2,1,12,1,1
HS_072723,3,0,9,1,1
HS_072724,6,2,36,1,1
HS_072725,11,3,22,0,1
HS_072726,12,7,72,1,1
HS_072727,10,4,20,1,1
HS_072728,4,2,16,1,1
HS_072729,11,2,55,1,0
HS_072730,1,0,3,0,1
HS_072731,10,4,70,1,1
HS_072732,10,1,40,1,1
HS_072734,13,8,26,1,1
HS_072735,9,2,45,1,1
HS_072736,6,3,36,1,0
HS_072737,1,0,2,1,1
HS_072738,3,0,9,1,1
HS_072739,11,7,66,1,1
HS_072740,11,6,22,1,0
HS_072741,13,3,78,0,0
HS_072742,1,0,6,1,0
HS_072743,12,1,72,1,0
HS_072744,9,4,45,1,1
HS_072745,4,0,28,1,1
HS_072746,2,1,14,0,1
HS_072747,4,1,12,1,1
HS_072748,2,1,14,1,1
HS_072749,6,2,30,1,1
HS_072750,6,0,36,0,0
HS_072751,11,6,55,1,0
HS_072752,7,0,21,0,1
HS_072753,9,3,36,1,0
HS_072754,11,3,77,1,1
HS_072755,9,7,36,1,1
HS_072756,4,1,8,0,1
HS_072757,9,5,36,1,1
HS_072758,8,2,48,0,1
HS_072760,12,1,84,1,1
HS_072761,1,0,5,1,1
HS_072762,7,5,28,1,1
HS_072763,7,1,21,1,0
HS_072764,10,7,60,0,1
HS_072765,4,2,8,0,0
HS_072766,7,3,21,0,1
HS_072767,11,9,55,0,1
HS_072768,11,8,66,1,0
HS_072769,11,3,66,0,1
HS_072770,11,6,55,1,1
HS_072771,10,2,70,1,1
HS_072772,10,5,70,0,1
HS_072773,5,1,20,1,0
HS_072775,5,3,30,1,0
HS_072776,5,4,35,1,1
HS_072777,6,3,30,1,0
HS_072778,7,1,49,1,1
HS_072779,5,3,35,0,0
HS_072780,9,3,45,0,1
HS_072781,14,2,56,1,0
HS_072782,12,7,72,1,0
HS_072783,11,8,22,1,1
HS_072784,9,4,45,1,1
HS_072785,14,11,98,0,0
HS_072786,7,4,42,1,0
HS_072787,10,6,20,0,1
HS_072788,3,1,9,1,1
HS_072789,4,1,28,1,0
HS_072790,4,1,20,1,1
HS_072791,7,6,28,1,0
HS_072792,2,1,12,1,1
HS_072793,11,6,33,1,0
HS_072794,5,1,20,1,0
HS_072795,11,4,55,0,0
HS_072796,11,3,66,1,1
HS_072797,4,0,8,0,1
HS_072798,10,8,30,0,1
HS_072799,11,6,77,1,1
HS_072800,9,6,27,1,0
HS_072801,1,0,3,1,0
HS_072802,10,1,50,0,1
HS_072803,13,6,52,1,1
HS_072804,14,1,70,1,0
HS_072805,3,2,9,0,1
HS_072806,6,2,30,0,0
HS_072807,11,2,66,0,1
HS_072808,4,1,20,1,1
HS_072809,3,2,21,1,0
HS_072810,6,1,42,1,0
HS_072811,13,2,65,1,1
HS_072812,11,6,55,1,0
HS_072813,3,0,18,0,0
HS_072814,7,3,28,1,0
HS_072815,12,7,48,1,0
HS_072816,1,0,4,1,1
HS_072817,9,6,54,0,1
HS_072818,13,5,26,0,1
HS_072819,10,6,70,0,1
HS_072820,2,0,8,1,1
HS_072821,4,1,16,0,1
HS_072822,6,2,18,0,1
HS_072823,6,2,12,0,1
HS_072824,11,8,44,1,0
HS_072825,8,1,56,1,0
HS_072826,8,5,16,1,0
HS_072827,4,3,24,1,1
HS_072828,6,4,18,1,0
HS_072829,9,6,36,0,1
HS_072830,7,1,35,1,1
HS_072831,13,9,78,1,1
HS_072832,8,3,24,1,0
HS_072833,8,1,56,1,0
HS_072834,2,1,8,1,1
HS_072835,7,1,42,0,1
HS_072836,3,1,12,0,1
HS_072837,7,5,35,1,0
HS_072838,2,1,14,0,0
HS_072839,1,0,6,1,0
HS_072840,11,8,55,1,1
HS_072841,9,6,63,1,1
HS_072842,10,4,20,1,1
HS_072843,10,6,40,0,1
HS_072844,1,0,5,0,1
HS_072845,11,2,22,1,1
HS_072846,1,0,2,1,1
HS_072847,11,7,44,0,1
HS_072848,12,2,72,1,0
HS_072849,12,2,60,0,0
HS_072850,3,1,9,0,0
HS_072851,1,0,2,1,1
HS_072852,7,4,21,1,1
HS_072853,7,2,35,1,0
HS_072854,11,6,55,1,0
HS_072855,8,6,56,1,1
HS_072856,2,1,6,0,0
HS_072857,7,4,21,1,0
HS_072858,9,1,45,1,1
HS_072859,14,7,70,0,0
HS_072860,11,1,66,0,0
HS_072862,10,8,30,0,1
HS_072863,5,4,35,1,1
HS_072865,10,1,20,1,0
HS_072866,14,6,98,1,1
HS_072867,3,2,18,1,1
HS_072868,9,1,63,0,0
HS_072869,1,0,3,1,0
HS_072870,12,3,72,1,0
HS_072871,14,6,84,1,1
HS_072872,3,0,12,1,1
HS_072873,2,1,6,1,0
HS_072874,2,0,14,1,1
HS_072875,14,5,70,0,1
HS_072876,3,0,21,1,0
HS_072877,10,6,30,1,1
HS_072878,7,1,21,1,0
HS_072879,13,11,39,1,0
HS_072880,6,0,30,1,0
HS_072881,12,5,36,1,1
HS_072882,9,2,36,1,1
HS_072883,10,5,50,0,1
HS_072884,13,1,26,1,1
HS_072885,11,4,44,1,0
HS_072886,10,7,30,1,1
HS_072887,14,10,56,1,0
HS_072888,3,2,18,1,1
HS_072889,13,2,91,1,1
HS_072890,5,2,25,1,0
HS_072891,9,3,18,1,0
HS_072892,3,1,6,0,0
HS_072893,12,9,84,1,1
HS_072894,8,4,24,1,1
HS_072895,9,2,63,1,1
HS_072896,11,3,77,0,0
HS_072897,11,8,22,0,1
HS_072898,7,4,28,1,1
HS_072899,13,7,26,1,0
HS_072900,6,1,24,0,0
HS_072901,13,4,78,1,1
HS_072902,11,3,77,0,1
HS_072903,6,0,12,1,0
HS_072904,6,5,24,1,0
HS_072905,5,1,30,0,0
HS_072906,7,1,35,1,0
HS_072907,7,3,21,0,0
HS_072908,7,3,35,1,0
HS_072909,3,2,9,0,0
HS_072910,11,8,22,1,0
HS_072911,6,4,36,1,1
HS_072912,9,7,45,0,0
HS_072913,9,3,27,1,1
HS_072914,4,2,24,0,0
HS_072915,9,5,36,1,0
HS_072916,2,0,12,1,0
HS_072917,8,2,48,1,0
HS_072918,2,1,8,1,1
HS_072919,5,4,15,0,0
HS_072920,6,4,12,0,0
HS_072921,2,0,14,1,0
HS_072922,9,0,36,1,0
HS_072923,6,2,36,0,1
HS_072924,8,4,32,1,0
HS_072925,4,1,28,1,0
HS_072926,3,0,6,1,0
HS_072927,4,2,16,1,1
HS_072928,1,0,4,1,1
HS_072929,1,0,2,0,0
HS_072930,8,6,48,0,1
HS_072931,1,0,7,1,0
HS_072932,5,2,25,1,0
HS_072933,10,4,30,1,1
HS_072934,9,3,45,1,0
HS_072935,3,1,21,1,1
HS_072936,10,3,70,0,0
HS_072937,2,1,8,0,0
HS_072938,5,2,25,1,1
HS_072939,12,9,72,1,1
HS_072940,14,11,28,1,1
HS_072941,2,1,4,0,1
HS_072942,10,2,50,1,1
HS_072943,1,0,5,1,1
HS_072944,11,3,66,1,1
HS_072945,9,4,18,1,1
HS_072946,11,5,22,1,1
HS_072947,10,3,60,1,0
HS_072948,11,8,77,1,0
HS_072949,9,3,63,0,0
HS_072950,1,0,4,1,0
HS_072951,4,3,20,1,0
HS_072952,5,1,15,1,0
HS_072953,12,8,36,1,1
HS_072954,2,0,8,0,0
HS_072955,11,7,33,1,0
HS_072956,9,4,63,1,1
HS_072957,9,4,54,0,0
HS_072958,9,4,63,1,1
HS_072959,8,3,56,1,1
HS_072960,6,0,24,1,1
HS_072961,1,0,2,1,0
HS_072962,14,1,84,1,0
HS_072963,10,8,40,1,0
HS_072964,5,1,10,1,1
HS_072965,8,4,32,1,1
HS_072966,12,6,36,1,1
HS_072967,14,8,84,1,1
HS_072968,4,1,20,0,1
HS_072969,8,3,16,0,1
HS_072970,6,4,18,0,1
HS_072971,1,0,3,0,0
HS_072972,1,0,6,0,0
HS_072973,3,0,21,1,0
HS_072974,1,0,3,1,0
HS_072975,4,2,28,1,0
HS_072976,3,0,9,1,1
HS_072977,7,5,28,1,1
HS_072978,11,2,44,0,1
HS_072979,9,3,18,1,0
HS_072980,7,4,14,1,0
HS_072981,11,9,33,1,0
HS_072982,5,2,30,0,0
HS_072983,1,0,2,0,0
HS_072984,5,3,20,1,0
HS_072985,1,0,5,1,0
HS_072986,6,3,36,1,0
HS_072987,13,7,39,0,0
HS_072988,8,1,48,1,0
HS_072989,7,2,21,0,1
HS_072990,1,0,4,0,1
HS_072992,8,4,16,1,1
HS_072993,12,5,36,1,1
HS_072994,14,9,42,1,1
HS_072995,14,4,56,1,1
HS_072996,14,9,56,1,1
HS_072997,9,2,18,0,0
HS_072998,12,5,36,0,1
HS_072999,10,1,30,1,1
HS_073000,14,7,84,0,0
HS_073001,2,1,10,1,0
HS_073002,1,0,3,0,0
HS_073003,6,2,24,0,1
HS_073004,12,2,72,1,0
HS_073005,4,1,8,1,1
HS_073006,14,10,56,1,1
HS_073007,7,2,35,1,0
HS_073008,3,0,21,0,0
HS_073009,3,2,21,1,1
HS_073010,14,11,70,1,1
HS_073011,8,6,16,0,1
HS_073012,7,3,49,1,0
HS_073013,5,2,35,1,1
HS_073014,3,1,6,0,1
HS_073015,1,0,7,0,1
HS_073016,11,5,33,1,0
HS_073017,3,0,6,1,1
HS_073018,9,7,63,0,0
HS_073019,1,0,6,1,0
HS_073020,5,0,10,0,1
HS_073021,4,1,12,1,0
HS_073022,11,3,22,0,0
HS_073023,14,1,28,0,1
HS_073024,6,5,30,1,0
HS_073025,2,0,14,1,0
HS_073026,4,0,8,0,0
HS_073027,9,7,36,0,1
HS_073028,14,2,98,0,0
HS_073029,11,5,44,0,0
HS_073030,5,1,30,1,0
HS_073031,8,1,56,1,0
HS_073032,2,0,4,1,1
HS_073033,12,3,24,1,0
HS_073034,11,4,44,0,1
HS_073035,9,6,45,1,1
HS_073036,12,8,84,1,0
HS_073037,7,3,14,0,0
HS_073038,7,1,28,1,1
HS_073039,2,1,12,0,0
HS_073040,8,4,48,1,0
HS_073041,9,3,63,1,1
HS_073043,10,7,20,0,0
HS_073044,11,8,44,0,1
HS_073045,12,1,36,1,0
HS_073046,5,3,30,1,1
HS_073047,3,1,12,1,1
HS_073048,14,11,84,0,1
HS_073049,3,2,21,0,0
HS_073050,13,2,26,0,1
HS_073051,13,4,39,1,1
HS_073052,6,2,42,0,0
HS_073053,14,9,70,1,0
HS_073054,1,0,6,0,0
HS_073055,10,3,50,1,1
HS_073056,11,7,33,1,1
HS_073057,9,5,54,0,1
HS_073059,6,4,36,0,1
HS_073060,9,6,54,1,1
HS_073061,3,1,6,1,0
HS_073062,10,2,40,1,0
HS_073063,13,3,91,0,0
HS_073064,3,2,9,1,1
HS_073065,10,7,20,1,0
HS_073066,13,6,78,0,1
HS_073067,7,6,21,1,0
HS_073068,7,2,28,1,1
HS_073069,4,2,16,1,1
HS_073070,11,6,22,1,0
HS_073072,14,9,28,1,1
HS_073073,8,3,32,1,1
HS_073074,11,3,44,0,0
HS_073075,14,5,70,1,0
HS_073076,2,0,14,1,1
HS_073077,1,0,3,0,1
HS_073078,1,0,2,1,1
HS_073079,2,1,6,0,1
HS_073080,11,6,77,0,1
HS_073081,11,2,66,0,1
HS_073082,6,3,12,0,0
HS_073083,8,4,32,1,0
HS_073084,3,2,12,0,1
HS_073085,12,8,36,1,1
HS_073086,6,1,18,1,0
HS_073087,8,2,40,1,0
HS_073088,9,4,63,1,1
HS_073089,8,0,48,1,0
HS_073090,7,1,28,1,1
HS_073091,4,3,28,1,1
HS_073092,3,1,12,0,1
HS_073093,7,4,42,1,0
HS_073094,1,0,3,0,1
HS_073095,7,6,21,1,1
HS_073096,6,4,36,0,0
HS_073097,3,0,9,1,0
HS_073098,14,10,70,0,1
HS_073099,3,1,18,1,0
HS_073100,2,0,10,1,1
HS_073101,1,0,4,1,1
HS_073102,11,4,66,1,0
HS_073103,5,1,15,1,1
HS_073104,13,6,65,1,1
HS_073105,7,3,49,1,0
HS_073106,7,2,42,0,0
HS_073107,6,3,24,1,0
HS_073108,11,2,33,1,1
HS_073109,10,8,40,1,0
HS_073110,6,1,18,0,0
HS_073111,11,6,66,1,0
HS_073112,7,2,35,1,1
HS_073113,8,0,24,1,1
HS_073114,5,1,15,1,1
HS_073115,1,0,3,1,0
HS_073116,7,2,14,1,0
